Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-11-18 00:00:00,25.4,38.4,31.2,66,0,9.9,9,90,3,E 
2019-11-19 00:00:00,27,34.6,31.2,73,0,9.2,4,340,2,C 
2019-11-20 00:00:00,27.4,33,29.9,75,0,9.7,4,350,2,C 
2019-11-21 00:00:00,25.8,34.4,30.1,76,0.6,6.3,4,340,2,C 
2019-11-22 00:00:00,26,34.2,29.9,76,0,8.5,4,330,2,C 
2019-11-23 00:00:00,24,37,30.5,74,0,6.6,6,330,3,C 
2019-11-24 00:00:00,25.8,37,30.9,70,0,9.4,7,90,3,C 
2019-11-25 00:00:00,26.4,34.2,30.1,75,0,10.3,5,20,2,C 
2019-11-26 00:00:00,26.4,34.2,29.9,77,0,7.2,5,360,2,C 
2019-11-27 00:00:00,26.4,34.4,30.7,73,0,9.6,5,350,2,N 
2019-11-28 00:00:00,26,33.4,29.8,77,10,6.8,4,350,1,C 
2019-11-29 00:00:00,27.2,34.6,30.4,75,0,5.9,4,350,2,C 
2019-11-30 00:00:00,24.8,33.6,29.4,83,30.3,9.4,5,280,2,C 
2019-12-01 00:00:00,25.7,33.6,29.8,81.5,15.15,9.75,4.5,305,2,
2019-12-02 00:00:00,26.6,33.6,30.2,80,0,10.1,4,330,2,C 
2019-12-03 00:00:00,26.8,32.8,30,80,0,8.7,8,340,3,C 
2019-12-04 00:00:00,26,33.8,28.7,83,0,7.6,7,350,3,N 
2019-12-05 00:00:00,24.6,31.2,28.5,82,45.5,7.2,3,60,1,C 
2019-12-06 00:00:00,25,33.4,28.2,82,14.7,0.9,6,350,2,C 
2019-12-07 00:00:00,24,33.6,28.4,85,36,7.9,7,45,2,C 
2019-12-08 00:00:00,25.4,33.2,29.4,84,8,4.8,5,360,2,W 
2019-12-09 00:00:00,25.4,32.4,28.8,86,3.6,7.7,5,340,2,NW
2019-12-10 00:00:00,25,32.6,28.4,84,7.9,7.2,7,260,2,C 
2019-12-11 00:00:00,25,33,29.1,78,0,7.8,6,10,2,C 
2019-12-12 00:00:00,25.6,31.4,28.7,83,0,8.5,4,280,1,C 
2019-12-13 00:00:00,26.2,31.4,28.8,82,0,1.8,5,260,2,C 
2019-12-14 00:00:00,25.2,32.6,29,80,0,3.1,5,280,2,C 
2019-12-15 00:00:00,22.8,31.2,28.2,88,29,8.9,5,320,1,C 
2019-12-16 00:00:00,23,31.2,28.2,87,14,6.9,4,280,2,C 
2019-12-17 00:00:00,21.2,31.4,27.3,87,0,5,5,350,2,C 
2019-12-18 00:00:00,23.2,32.6,28.2,85,25.5,6.2,4,310,1,C 
2019-12-19 00:00:00,25.4,32.4,29.3,83,1.6,8.5,5,350,2,C 
2019-12-20 00:00:00,25.4,32.4,29,82,2.2,7.9,4,350,2,N 
2019-12-21 00:00:00,26.4,32.4,29.5,82,0,8.5,4,340,2,C 
2019-12-22 00:00:00,26.4,32.2,28.1,86,0,5.3,4,350,1,C 
2019-12-23 00:00:00,25.4,31,28.1,84,0.8,6.4,4,360,1,C 
2019-12-24 00:00:00,26.4,32.4,28.9,84,0,4.9,5,10,2,C 
2019-12-25 00:00:00,26.8,32.4,27.9,87,0,7.5,6,360,2,C 
2019-12-26 00:00:00,25,31.6,28.2,86,5,1.9,4,340,2,C 
2019-12-27 00:00:00,25.6,31.4,27.9,88,0.6,5.3,5,360,2,C 
2019-12-28 00:00:00,23.4,30.2,27.5,90,31.9,5,4,280,2,C 
2019-12-29 00:00:00,25.8,32,28.7,84,0,1.2,4,310,2,C 
2019-12-30 00:00:00,25.4,31.8,29,86,4.8,6.6,3,310,1,C 
2019-12-31 00:00:00,25.4,31.6,27.5,88,0,3.9,3,330,1,C 
2020-01-01 00:00:00,24.2,31.4,27,88,9.6,3.6,6,280,4,W 
2020-01-02 00:00:00,24,31,27.4,87,16.7,3.4,6,280,3,W 
2020-01-03 00:00:00,24.8,32.2,28.4,84,2,2.5,7,270,3,W 
2020-01-04 00:00:00,22,31.4,27.1,90,36.6,4.6,8,270,2,C 
2020-01-05 00:00:00,25.4,30.4,26.8,92,3.7,0.8,6,270,2,C 
2020-01-06 00:00:00,24.6,29.6,26.3,92,20.3,0.2,4,360,2,C 
2020-01-07 00:00:00,23.6,30.4,26.7,94,28.8,3.2,5,280,2,C 
2020-01-08 00:00:00,24.6,30.2,26.9,93,28,3.1,5,360,2,C 
2020-01-09 00:00:00,24.2,30.2,26.4,90,13.5,2.1,4,260,2,C 
2020-01-10 00:00:00,25.2,29.8,26.9,93,2.5,2.9,6,290,2,W 
2020-01-11 00:00:00,24.6,29.4,27.1,89,6.4,0.4,3,330,1,C 
2020-01-12 00:00:00,24.2,31.6,27.7,86,8.6,0.4,4,320,2,W 
2020-01-13 00:00:00,24.5,31.1,27.75,86.5,9.8,4.1,5,310,2,
2020-01-14 00:00:00,24.8,30.6,27.8,87,11,7.8,6,300,2,W 
2020-01-15 00:00:00,25.4,30.8,27.7,89,5.5,8.1,5,320,1.5,
2020-01-16 00:00:00,26,31,27.6,91,0,8.4,4,340,1,C 
2020-01-17 00:00:00,24.8,31.8,27.8,88,0,4.6,6,300,2,C 
2020-01-18 00:00:00,24.6,31.8,28.6,82,0,8.5,4,350,2,C 
2020-01-19 00:00:00,26,32.2,29.3,82,0,10.3,4,360,2,N 
2020-01-20 00:00:00,25.4,32.2,29.3,85,0,10.3,5,250,2,C 
2020-01-21 00:00:00,25.4,32.3,29.15,84,0,7.5,4.5,300,2,
2020-01-22 00:00:00,25.4,32.4,29,83,0,4.7,4,350,2,C 
2020-01-23 00:00:00,25.4,33,29.4,80,0,9.4,4,330,2,C 
2020-01-24 00:00:00,25.8,32.2,28.3,86,0,7.15,5,305,2,
2020-01-25 00:00:00,26.2,31.4,27.2,92,0,4.9,6,280,2,C 
2020-01-26 00:00:00,24.6,31,27.8,86,113.6,4.7,4,350,2,C 
2020-01-27 00:00:00,26,31.4,28.9,84,0,8.6,5,350,2,N 
2020-01-28 00:00:00,26,32.2,29,84,0,8.8,6,330,2,C 
2020-01-29 00:00:00,26.4,31.8,29.1,85,0,8.1,6,300,2,C 
2020-01-30 00:00:00,26.2,31.4,28.7,84,0,6.5,5,270,1,C 
2020-01-31 00:00:00,26,32.2,28.5,85,0,1.7,5,300,2,W 
2020-02-01 00:00:00,25,31.8,27.7,88,1,4.2,5,310,2,C 
2020-02-02 00:00:00,25.8,30.6,27,90,1,6.3,5,270,2,W 
2020-02-03 00:00:00,25,31.6,27.2,90,2.7,2.6,5,330,2,C 
2020-02-04 00:00:00,22.2,31,28.2,85,60.5,5.3,4,200,2,C 
2020-02-05 00:00:00,25,31.4,27.6,86,54.2,6.1,4,290,1,C 
2020-02-06 00:00:00,25.2,31,27.8,87,13.4,5,6,340,3,NW
2020-02-07 00:00:00,25,31.2,26.8,89,8.2,7.1,6,300,2,C 
2020-02-08 00:00:00,22.6,31.6,27.7,85,29.5,3.6,8,260,3,W 
2020-02-09 00:00:00,24,31.2,27.6,86.5,15,2.6,6.5,295,2.5,
2020-02-10 00:00:00,25.4,30.8,27.5,88,0.5,1.6,5,330,2,N 
2020-02-11 00:00:00,24.8,30.6,27.6,87,0,6.2,4,350,1,C 
2020-02-12 00:00:00,24,30.9333333333333,27.9666666666667,84.6666666666667,0,5.26666666666667,4.33333333333333,336.666666666667,1.33333333333333,
2020-02-13 00:00:00,23.2,31.2666666666667,28.3333333333333,82.3333333333333,0,4.33333333333333,4.66666666666667,323.333333333333,1.66666666666667,
2020-02-14 00:00:00,22.4,31.6,28.7,80,0,3.4,5,310,2,N 
2020-02-15 00:00:00,26.6,31.6,28,90,0,8.8,4,280,1,C 
2020-02-16 00:00:00,25.4,31.6,27.8,87,0.3,3.5,5,350,2,C 
2020-02-17 00:00:00,25.8,31,27.6,88,0.4,3.1,4,260,1,C 
2020-02-18 00:00:00,25.6,30.8,27.6,90,21.3,1.6,7,270,2,W 
2020-02-19 00:00:00,25,30.4,27,90,4.5,3.7,9,310,3,W 
2020-02-20 00:00:00,24,27.4,25.7,93,114,3.8,3,280,2,W 
2020-02-21 00:00:00,23.8,30.4,27.5,85,12.2,0.8,7,270,3,W 
2020-02-22 00:00:00,23.2,31,27.7,87,0,7.3,6,290,2,C 
2020-02-23 00:00:00,23,31.2,27.7,90,31,8,5,290,3,NW
2020-02-24 00:00:00,22,28.4,26.5,93,5.1,6.3,6,290,3,W 
2020-02-25 00:00:00,25,31,27.4,88,6.5,0.5,9,300,4,W 
2020-02-26 00:00:00,26,30.6,28,87,0,7.5,5,330,2,C 
2020-02-27 00:00:00,24.8,31.6,27.6,90,4.5,2.8,8,280,3,C 
2020-02-28 00:00:00,25.2,31,27.3,90,14.2,7.9,5,280,2,C 
2020-02-29 00:00:00,25.2,30.8,27.1,90,8.2,15.5,6,290,3,C 
2020-03-01 00:00:00,24.8,29.8,26.4,94,48.4,6.4,6,310,2,C 
2020-03-02 00:00:00,25,30.6,27.5,90,40.1,0.7,5,290,2,W 
2020-03-03 00:00:00,26,31,28.2,89,0,6,5,310,2,C 
2020-03-04 00:00:00,25,31,27.1,88,21.5,7.3,4,270,1,C 
2020-03-05 00:00:00,24.6,31.2,27.2,90,27.4,4.5,4,350,2,C 
2020-03-06 00:00:00,24.8,31,27.5,88,0,2.1,5,320,2,W 
2020-03-07 00:00:00,25.2,31.2,27.6,89,3.7,4.8,10,290,2,C 
2020-03-08 00:00:00,25.4,31.4,27,91,3,6.3,5,340,2,C 
2020-03-09 00:00:00,25.4,30.6,27.4,90,4.3,5.6,4,360,1,C 
2020-03-10 00:00:00,25.2,30.6,27.9,87,0,2.8,4,350,1,C 
2020-03-11 00:00:00,25.4,31.8,28.8,87,0,3.1,4,360,2,W 
2020-03-12 00:00:00,26.6,31.8,28.9,85,0,9.2,5,320,2,C 
2020-03-13 00:00:00,25.6,31.8,28.6,83,0,5.8,6,320,1,C 
2020-03-14 00:00:00,27.2,33,29.3,84,0,8.5,7,360,2,C 
2020-03-15 00:00:00,25.8,32.2,28.8,85,3.3,5.4,10,360,2,C 
2020-03-16 00:00:00,24,32.8,28.4,86,10,4.8,5,290,2,C 
2020-03-17 00:00:00,25.6,32.2,28.5,88,13.6,6,7,340,2,N 
2020-03-18 00:00:00,25,33.4,28.9,81,16.7,6.2,4,40,2,C 
2020-03-19 00:00:00,24.4,31.8,26.9,91,0.2,6.4,5,350,2,C 
2020-03-20 00:00:00,24.6,31.6,27.8,88,6.2,3.7,5,330,2,C 
2020-03-21 00:00:00,25.2,31.6,28.2,84,0,6.6,6,360,2,C 
2020-03-22 00:00:00,26.2,32,29.1,80,0,7,3,360,2,C 
2020-03-23 00:00:00,26.2,32.2,28.8,85,0.2,10.3,4,310,2,E 
2020-03-24 00:00:00,24.6,31.4,28,84,0,5.2,5,320,2,C 
2020-03-25 00:00:00,25.4,31.8,28.7,85,1.9,4.3,7,350,2,C 
2020-03-26 00:00:00,26.2,32.8,28.9,84,5.6,7.9,6,360,2,C 
2020-03-27 00:00:00,25.2,32.6,28.9,84,2,9,4,360,1,C 
2020-03-28 00:00:00,26.4,32,28.9,84,0,7.7,5,290,2,C 
2020-03-29 00:00:00,25.8,32.2,28.2,86,0,6.3,4,360,1,C 
2020-03-30 00:00:00,26.6,32,27.7,88,0,5.7,4,290,2,C 
2020-03-31 00:00:00,25.2,31.2,26.8,94,23.7,4.6,3,340,1,C 
2020-04-01 00:00:00,24.6,31.6,28.3,86,14.4,5.2,3,350,2,C 
2020-04-02 00:00:00,24.6,32.2,27.8,88,91.6,7.5,4,350,1,C 
2020-04-03 00:00:00,24.8,32.2,29.1,84,0.5,7.3,5,340,2,C 
2020-04-04 00:00:00,24.9333333333333,31.9333333333333,28.5,86,3.13333333333333,5.76666666666667,4.33333333333333,326.666666666667,1.66666666666667,
2020-04-05 00:00:00,25.0666666666667,31.6666666666667,27.9,88,5.76666666666667,4.23333333333333,3.66666666666667,313.333333333333,1.33333333333333,
2020-04-06 00:00:00,25.2,31.4,27.3,90,8.4,2.7,3,300,1,C 
2020-04-07 00:00:00,24.8,30.6,26.9,90,32.5,3,4,350,1,C 
2020-04-08 00:00:00,24.8,30.8,27.2,88,3,6,4,350,1,C 
2020-04-09 00:00:00,25.2,34.2,28.2,84,0,1.5,6,140,2,C 
2020-04-10 00:00:00,25.6,34.4,29,82,0,6.5,4,80,2,C 
2020-04-11 00:00:00,25.2,32,27.1,91,1.2,7.5,4,360,1,C 
2020-04-12 00:00:00,25,32.6,27.3,89,4.7,6.1,8,210,2,C 
2020-04-13 00:00:00,23.6,31.6,27.9,87,43.5,5.7,4,350,1,C 
2020-04-14 00:00:00,22.4,31.6,28.4,84,0,9.6,5,340,2,C 
2020-04-15 00:00:00,25.8,33,29.4,82,0,9.3,6,340,2,C 
2020-04-16 00:00:00,25.75,32.7,29.15,83.75,0,8.725,5.25,330,1.75,
2020-04-17 00:00:00,25.7,32.4,28.9,85.5,0,8.15,4.5,320,1.5,
2020-04-18 00:00:00,25.65,32.1,28.65,87.25,0,7.575,3.75,310,1.25,
2020-04-19 00:00:00,25.6,31.8,28.4,89,0,7,3,300,1,C 
2020-04-20 00:00:00,26.4,33.2,29.6,84,2,6.4,6,330,1,C 
2020-04-21 00:00:00,24.6,32.4,28.1,88,56.5,10.4,4,60,2,C 
2020-04-22 00:00:00,25.4,34.6,29.2,83,15,5.7,7,120,2,C 
2020-04-23 00:00:00,27.6,34.2,30.8,76,0,10,6,100,2,E 
2020-04-24 00:00:00,27.4,33.8,29.5,78,0,8.4,5,160,2,C 
2020-04-25 00:00:00,26,33.4,29.1,82,4.6,7.8,4,110,2,C 
2020-04-26 00:00:00,26.2,32,27.8,88,0,2.4,4,340,1,C 
2020-04-27 00:00:00,25.2,34.2,29.6,79,7.7,1.3,6,130,2,C 
2020-04-28 00:00:00,25,33.8,29.75,77.5,6.85,0.85,6.5,105,2.5,
2020-04-29 00:00:00,24.8,33.4,29.9,76,6,0.4,7,80,3,E 
2020-04-30 00:00:00,24.6666666666667,32.4,29.0333333333333,81.3333333333333,20.1666666666667,3.33333333333333,6,146.666666666667,2.66666666666667,
2020-05-01 00:00:00,24.5333333333333,31.4,28.1666666666667,86.6666666666667,34.3333333333333,6.26666666666667,5,213.333333333333,2.33333333333333,
2020-05-02 00:00:00,24.4,30.4,27.3,92,48.5,9.2,4,280,2,C 
2020-05-03 00:00:00,25.2,32.2,28.8,82,0,0.2,4,160,1,C 
2020-05-04 00:00:00,26.2,33.2,29.8,77,0,6.9,6,120,2,C 
2020-05-05 00:00:00,27,33.6,29.9,80,0,7.9,6,350,2,C 
2020-05-06 00:00:00,27.2,33.8,30.3,77,0,7.4,5,120,3,E 
2020-05-07 00:00:00,25.4,34.2,30.3,76,5.6,7.7,5,110,2,E 
2020-05-08 00:00:00,26.6,34,29.9,78.5,2.8,6.25,5,145,2,
2020-05-09 00:00:00,27.8,33.8,29.5,81,0,4.8,5,180,2,C 
2020-05-10 00:00:00,24.6,33.6,28.8,81,43.5,5.9,3,45,1,C 
2020-05-11 00:00:00,27.2,33.2,29.1,81,1,8.9,6,45,3,NE
2020-05-12 00:00:00,25.6,33.4,29.2,82,0,4.5,6,90,2,E 
2020-05-13 00:00:00,28,33.8,30.5,76,0,9.1,4,150,2,C 
2020-05-14 00:00:00,27,33.2,29.8,76,0,7.1,6,130,2,C 
2020-05-15 00:00:00,25.8,33.2,28.7,81,0,8.8,7,120,2,C 
2020-05-16 00:00:00,25.6,35,30.1,76,0,4.6,5,100,2,C 
2020-05-17 00:00:00,26.6,35.4,28.9,84,0,9.4,5,110,2,C 
2020-05-18 00:00:00,25.2,32.4,28.5,88,21.8,8.5,5,340,2,C 
2020-05-19 00:00:00,25.2,33.6,28.2,86,21,2.1,9,120,3,SE
2020-05-20 00:00:00,25.6,33.4,29,87,8.1,4.7,6,350,2,C 
2020-05-21 00:00:00,24,31.8,28,86,83,9.7,4,340,1,C 
2020-05-22 00:00:00,24.6,32.2,28.4,85.6666666666667,55.4666666666667,9.5,4.33333333333333,340,1.33333333333333,
2020-05-23 00:00:00,25.2,32.6,28.8,85.3333333333333,27.9333333333333,9.3,4.66666666666667,340,1.66666666666667,
2020-05-24 00:00:00,25.8,33,29.2,85,0.4,9.1,5,340,2,C 
2020-05-25 00:00:00,24.8,32.2,29.2,83,0,9.6,5,10,2,C 
2020-05-26 00:00:00,26.4,32,28.7,85,6.3,8.3,3,40,2,C 
2020-05-27 00:00:00,24.6,32.2,28.7,84,0,6,5,10,1,C 
2020-05-28 00:00:00,26,30.8,27.7,89,0,7.7,4,360,2,E 
2020-05-29 00:00:00,24.8,32,28,88,0,0.7,4,330,1,C 
2020-05-30 00:00:00,26.4,33.6,29.6,77,0,9.4,4,140,2,C 
2020-05-31 00:00:00,25,33.4,28.8,82,28.2,8.8,6,350,3,E 
2020-06-01 00:00:00,25.2666666666667,33,28.8666666666667,81.3333333333333,18.8,6.46666666666667,6,270,3,
2020-06-02 00:00:00,25.5333333333333,32.6,28.9333333333333,80.6666666666667,9.4,4.13333333333333,6,190,3,
2020-06-03 00:00:00,25.8,32.2,29,80,0,1.8,6,110,3,SE
2020-06-04 00:00:00,26.2,33.4,29,81,0,4.2,5,100,2,E 
2020-06-05 00:00:00,25.4,33.4,28.5,83,0,10.2,5,100,2,C 
2020-06-06 00:00:00,25.2,31.6,27.9,86,0,10.3,5,330,1,C 
2020-06-07 00:00:00,25.6,32.2,28.4,82,0,7.9,5,120,1,C 
2020-06-08 00:00:00,25.8,32.4,28.7,83,0,7.8,5,80,2,C 
2020-06-09 00:00:00,26,32.8,29.1,82,0,8.6,5,20,2,C 
2020-06-10 00:00:00,25.6,32.4,29,80,2.6,9.4,5,120,2,C 
2020-06-11 00:00:00,26,32.2,29,83,0,8.2,6,120,2,C 
2020-06-12 00:00:00,24.4,32.6,28.3,82,19,8.8,7,100,2,E 
2020-06-13 00:00:00,24.9333333333333,33,28.9333333333333,81.3333333333333,12.6666666666667,8.1,6.66666666666667,103.333333333333,2,
2020-06-14 00:00:00,25.4666666666667,33.4,29.5666666666667,80.6666666666667,6.33333333333333,7.4,6.33333333333333,106.666666666667,2,
2020-06-15 00:00:00,26,33.8,30.2,80,0,6.7,6,110,2,C 
2020-06-16 00:00:00,26.6,33.2,28.7,84,0.5,9.4,6,120,2,C 
2020-06-17 00:00:00,24.2,34,28.6,78,0,7.6,6,100,3,E 
2020-06-18 00:00:00,25.4,33.6,28.8,84,0,10.5,4,80,2,C 
2020-06-19 00:00:00,26.4,33.2,29.4,82,0,9.2,5,90,2,E 
2020-06-20 00:00:00,25.3,33.3,29.15,79.5,0,8.2,5,105,2,
2020-06-21 00:00:00,24.2,33.4,28.9,77,0,7.2,5,120,2,C 
2020-06-22 00:00:00,25.8,33.2,29.6,78,0,6.4,7,100,4,E 
2020-06-23 00:00:00,25,33,28.7,78,0,7,5,100,2,C 
2020-06-24 00:00:00,24.8,33,28.475,78.5,0,7.425,5,100,2,
2020-06-25 00:00:00,24.6,33,28.25,79,0,7.85,5,100,2,
2020-06-26 00:00:00,24.4,33,28.025,79.5,0,8.275,5,100,2,
2020-06-27 00:00:00,24.2,33,27.8,80,0,8.7,5,100,2,C 
2020-06-28 00:00:00,24.2,33.6,28,82,0,9.9,6,50,1,C 
2020-06-29 00:00:00,24.8,34.2,28.7,76,0,9.9,5,120,2,C 
2020-06-30 00:00:00,24.6,34,28.6,80,0,9.8,6,140,2,C 
2020-07-01 00:00:00,24.8,33.6,27.95,82,0,9.2,7,190,3,
2020-07-02 00:00:00,25,33.2,27.3,84,0,8.6,8,240,4,SE
2020-07-03 00:00:00,24,33.2,28.7,82,31.2,7.6,5,230,2,C 
2020-07-04 00:00:00,24.2,32.2,28.4,79,0,7.2,4,120,2,C 
2020-07-05 00:00:00,25.8,32,28.8,76,0,9.8,7,100,3,E 
2020-07-06 00:00:00,25,32.2,28.25,79,10.1,6.1,5,100,2,
2020-07-07 00:00:00,24.2,32.4,27.7,82,20.2,2.4,3,100,1,C 
2020-07-08 00:00:00,24.2,32.5,27.85,82,10.1,6.05,3.5,120,1.5,
2020-07-09 00:00:00,24.2,32.6,28,82,0,9.7,4,140,2,C 
2020-07-10 00:00:00,25.2,32.6,28.4,85,0,8,3,300,1,C 
2020-07-11 00:00:00,24.6,33.4,28,84,8.5,7,4,90,1,C 
2020-07-12 00:00:00,25.3,33.4,28.55,82,4.25,7.05,4,95,1.5,
2020-07-13 00:00:00,26,33.4,29.1,80,0,7.1,4,100,2,C 
2020-07-14 00:00:00,26.2,34.2,29.2,83,0,8.3,5,110,2,E 
2020-07-15 00:00:00,26.6,31.8,27.9,80,0,7.9,5,120,2,C 
2020-07-16 00:00:00,25.6,33.2,28.8,82,1.4,3.4,6,340,3,SE
2020-07-17 00:00:00,26.2,33.4,29.4,76,0,7.3,6,120,2,C 
2020-07-18 00:00:00,25.2,33.4,28.8,82,0,10.2,3,110,1,C 
2020-07-19 00:00:00,24.4,33.6,29.1,77,0,8.9,4,30,2,C 
2020-07-20 00:00:00,23.8,33.4,29,82,0,9,4,120,2,C 
2020-07-21 00:00:00,26.6,34,28.5,84,0.5,9.5,5,100,2,E 
2020-07-22 00:00:00,24.8,33.4,28.4,82,10,8.7,6,90,2,C 
2020-07-23 00:00:00,25,33.8,28.4,80,0,10.3,4,110,2,C 
2020-07-24 00:00:00,24.2,33.4,28.2,80,0,9,8,80,2,C 
2020-07-25 00:00:00,23.8,33.4,27.8,74,0,9.9,5,150,2,C 
2020-07-26 00:00:00,22,32.6,26.8,75,0,9.8,5,120,2,C 
2020-07-27 00:00:00,23,33.8,28.4,70,0,9.6,5,120,3,C 
2020-07-28 00:00:00,23,33.6,28.2,72,0,10.4,7,130,3,SE
2020-07-29 00:00:00,23.8,33.2,28.5,72,0,10.2,6,140,2,C 
2020-07-30 00:00:00,22.4,31.8,29.3,76,0,9.7,8,310,2,C 
2020-07-31 00:00:00,21.4,31.6,26.8,80,0,10.5,3,300,1,C 
2020-08-01 00:00:00,22.6,32.6,27.25,81,0,10.05,4.5,172.5,1.5,
2020-08-02 00:00:00,23.8,33.6,27.7,82,0,9.6,6,45,2,C 
2020-08-03 00:00:00,24.2,33,27.9,80,0,8.6,6,90,2,C 
2020-08-04 00:00:00,25.2,32.8,28.9,80,0,9.2,4,100,1,C 
2020-08-05 00:00:00,25,32.8,28.1,82,0,1.4,5,360,1,C 
2020-08-06 00:00:00,25,34.8,28.3,79,0,9.1,8,90,3,C 
2020-08-07 00:00:00,26.6,32.6,28.7,82,0,9.3,4,300,2,C 
2020-08-08 00:00:00,25.75,33,28.875,80,0,9.275,5.25,310,2.25,
2020-08-09 00:00:00,24.9,33.4,29.05,78,0,9.25,6.5,320,2.5,
2020-08-10 00:00:00,24.05,33.8,29.225,76,0,9.225,7.75,330,2.75,
2020-08-11 00:00:00,23.2,34.2,29.4,74,0,9.2,9,340,3,E 
2020-08-12 00:00:00,25,33.8,28.9,80,2.2,7.5,6,120,2,C 
2020-08-13 00:00:00,25.8,34.2,28.4,82,0,6.4,6,90,3,E 
2020-08-14 00:00:00,25.2,33.6,28.5,86,19,9.8,5,130,2,C 
2020-08-15 00:00:00,25.6,32.6,29,78,0,9.2,7,45,3,W 
2020-08-16 00:00:00,24.8,33,28.2,87,35,10.1,6,100,3,E 
2020-08-17 00:00:00,25.8,34.2,29.6,75,0,8.6,7,80,4,E 
2020-08-18 00:00:00,25.4,32.2,27.9,85,0,8.3,5,330,2,C 
2020-08-19 00:00:00,25.4,34.6,28.9,81,0,9.6,6,120,2,C 
2020-08-20 00:00:00,24.8,33.8,29.3,75,0,9.5,6,100,3,E 
2020-08-21 00:00:00,26,33.8,29.6,72,0,10.2,8,130,3,E 
2020-08-22 00:00:00,26,34,29.9,71,0,10.5,7,130,3,C 
2020-08-23 00:00:00,25.25,34.25,29.45,72.75,0,10.425,6.75,120,2.75,
2020-08-24 00:00:00,24.5,34.5,29,74.5,0,10.35,6.5,110,2.5,
2020-08-25 00:00:00,23.75,34.75,28.55,76.25,0,10.275,6.25,100,2.25,
2020-08-26 00:00:00,23,35,28.1,78,0,10.2,6,90,2,E 
2020-08-27 00:00:00,21.8,34.2,27.3,80,0,10.1,6,100,2,E 
2020-08-28 00:00:00,24.2,34.2,28.9,76,0,10.4,7,100,3,E 
2020-08-29 00:00:00,25.4,34.2,29.1,78,0,8.9,5,340,2,N 
2020-08-30 00:00:00,24.6,34.8,28.8,80,0.2,9.7,5,110,2,E 
2020-08-31 00:00:00,24.2,34.6,28.3,74,0,9.5,6,20,3,E 
2020-09-01 00:00:00,23.8,35.4,29.5,72,0,9.4,7,100,3,E 
2020-09-02 00:00:00,24,34,28.8,77,0,9.5,5,330,2,C 
2020-09-03 00:00:00,24.8,34.2,27.9,84,6.4,6.6,5,100,2,C 
2020-09-04 00:00:00,24,34.2,29.5,79,35,8,6,360,2,C 
2020-09-05 00:00:00,25.8,34.2,29.3,79,9.5,9.9,6,40,3,NE
2020-09-06 00:00:00,24.2,34.8,28.8,76,1,9,7,110,2,C 
2020-09-07 00:00:00,25.4,34.8,28.6,82,0,9.8,5,360,1,C 
2020-09-08 00:00:00,25,34.4,29.1,72,0,9.8,5,45,3,E 
2020-09-09 00:00:00,25.4,34.6,29.1,76,0,9.9,6,80,2,E 
2020-09-10 00:00:00,25.2,33.6,29,78,0,9.6,5,60,2,C 
2020-09-11 00:00:00,26,34.4,29.4,73,0,10,4,360,2,C 
2020-09-12 00:00:00,24.4,34.2,28.4,80,0,8.6,6,330,2,C 
2020-09-13 00:00:00,26,33.6,29.7,74,0,9.9,5,60,2,NW
2020-09-14 00:00:00,24.8,33.8,28.8,73,0,7.4,7,320,2,C 
2020-09-15 00:00:00,25.4,34.2,29.4,74,0,9.4,5,100,2,C 
2020-09-16 00:00:00,25.6,34.6,29.75,72,0,9.525,5.75,100,2.5,
2020-09-17 00:00:00,25.8,35,30.1,70,0,9.65,6.5,100,3,
2020-09-18 00:00:00,26,35.4,30.45,68,0,9.775,7.25,100,3.5,
2020-09-19 00:00:00,26.2,35.8,30.8,66,0,9.9,8,100,4,E 
2020-09-20 00:00:00,27.8,34.4,30.6,70,0,10,6,90,2,C 
2020-09-21 00:00:00,26.6,34.4,29.8,77,0,8.2,6,150,2,C 
2020-09-22 00:00:00,24.8,31.6,27,86,9,7.2,6,250,2,C 
2020-09-23 00:00:00,23.6,35,28.7,83,5.6,7.3,4,280,2,C 
2020-09-24 00:00:00,26.4,35.8,29.8,80,0,9.3,5,350,2,C 
2020-09-25 00:00:00,25.2,35.4,29.4,83,0,9.3,6,70,2,C 
2020-09-26 00:00:00,25,35.4,29.7,74,0,5.8,8,340,3,C 
2020-09-27 00:00:00,25.2,32.8,29,80,8.3,9,5,360,2,C 
2020-09-28 00:00:00,24.6,33.8,29.2,78,16,8.6,6,150,2,E 
2020-09-29 00:00:00,24.9333333333333,34.2666666666667,29.5333333333333,77,10.6666666666667,8.56666666666667,6,220,2,
2020-09-30 00:00:00,25.2666666666667,34.7333333333333,29.8666666666667,76,5.33333333333333,8.53333333333333,6,290,2,
2020-10-01 00:00:00,25.6,35.2,30.2,75,0,8.5,6,360,2,C 
2020-10-02 00:00:00,25.2,35,29.4,80,4,10.5,8,350,2,C 
2020-10-03 00:00:00,24.8,35.4,29.1,80,22,10.9,6,130,2,C 
2020-10-04 00:00:00,24.8,34,29.3,72,0,10.2,6,160,3,SE
2020-10-05 00:00:00,25.4,33.6,29.1,77,0,8.5,4,120,2,C 
2020-10-06 00:00:00,25,33.2,28.5,78,0,8,4,140,2,C 
2020-10-07 00:00:00,25.4,33.2,28.6,78,0,6.6,6,340,2,C 
